date,year,month,time_id,country,country_id,case,last_yr_ir,ir,t2m,tp,rh,svpd,population,iobw,iobw_summer
2014/8/1,2014,8,8,Thailand,7,5751,227.1247096,8.4031,26.611,225.4471,90.1587,0.2843,68438730,0.283,0.262666667
2014/9/1,2014,9,9,Thailand,7,4845,227.1247096,7.0793,26.5067,200.3421,90.5308,0.2711,68438730,0.295,0.262666667
2014/10/1,2014,10,10,Thailand,7,4326,227.1247096,6.321,25.9616,166.1487,90.3832,0.2649,68438730,0.42,0.262666667
2014/11/1,2014,11,11,Thailand,7,4229,227.1247096,6.1792,25.8424,83.2395,88.5682,0.3137,68438730,0.383,0.262666667
2014/12/1,2014,12,12,Thailand,7,2895,227.1247096,4.2301,23.9943,41.1083,81.4653,0.4554,68438730,0.37,0.262666667
2015/1/1,2015,1,13,Thailand,7,2639,60.17499156,3.8405,23.0734,23.3587,83.7298,0.3762,68714511,0.164,0.398333333
2015/2/1,2015,2,14,Thailand,7,2183,60.17499156,3.1769,25.3357,17.9455,84.6102,0.4051,68714511,0.151,0.398333333
2015/3/1,2015,3,15,Thailand,7,2716,60.17499156,3.9526,27.8286,43.5094,85.1466,0.4502,68714511,0.321,0.398333333
2015/4/1,2015,4,16,Thailand,7,3431,60.17499156,4.9931,28.4351,77.6851,83.1782,0.5326,68714511,0.388,0.398333333
2015/5/1,2015,5,17,Thailand,7,8065,60.17499156,11.737,29.217,97.8988,83.4492,0.5492,68714511,0.486,0.398333333
2015/6/1,2015,6,18,Thailand,7,12913,60.17499156,18.7922,28.3612,141.9617,84.9066,0.4803,68714511,0.553,0.398333333
2015/7/1,2015,7,19,Thailand,7,17735,60.17499156,25.8097,27.5576,210.2672,86.1851,0.4321,68714511,0.561,0.398333333
2015/8/1,2015,8,20,Thailand,7,21852,60.17499156,31.8011,27.0614,203.0394,88.7499,0.3349,68714511,0.682,0.398333333
2015/9/1,2015,9,21,Thailand,7,21181,60.17499156,30.8246,26.7225,246.3714,90.4862,0.2758,68714511,0.724,0.398333333
2015/10/1,2015,10,22,Thailand,7,18058,60.17499156,26.2797,26.1538,164.2931,90.5884,0.2613,68714511,0.851,0.398333333
2015/11/1,2015,11,23,Thailand,7,23472,60.17499156,34.1587,26.4119,78.6878,88.4056,0.3281,68714511,0.762,0.398333333
2015/12/1,2015,12,24,Thailand,7,10707,60.17499156,15.5819,25.2627,31.244,85.9038,0.3707,68714511,0.898,0.398333333
2016/1/1,2016,1,25,Thailand,7,7068,210.9481649,10.2477,24.6609,37.504,86.7283,0.3278,68971331,0.968,0.878666667
2016/2/1,2016,2,26,Thailand,7,4060,210.9481649,5.8865,24.936,12.944,80.9866,0.4783,68971331,0.757,0.878666667
2016/3/1,2016,3,27,Thailand,7,3712,210.9481649,5.3819,28.2066,10.5113,82.1627,0.5477,68971331,0.997,0.878666667
2016/4/1,2016,4,28,Thailand,7,2152,210.9481649,3.1201,30.4017,18.5751,80.2439,0.6977,68971331,0.937,0.878666667
2016/5/1,2016,5,29,Thailand,7,1981,210.9481649,2.8722,29.5037,128.9944,83.9217,0.543,68971331,0.702,0.878666667
2016/6/1,2016,6,30,Thailand,7,3741,210.9481649,5.424,27.8209,200.6974,87.5334,0.3873,68971331,0.387,0.878666667
2016/7/1,2016,7,31,Thailand,7,7491,210.9481649,10.861,26.9795,208.7328,89.6907,0.3027,68971331,0.261,0.878666667
2016/8/1,2016,8,32,Thailand,7,10258,210.9481649,14.8728,27.2886,198.8582,88.3011,0.3526,68971331,0.379,0.878666667
2016/9/1,2016,9,33,Thailand,7,7995,210.9481649,11.5918,26.5297,267.9134,90.7037,0.2671,68971331,0.111,0.878666667
2016/10/1,2016,10,34,Thailand,7,6336,210.9481649,9.1864,26.4384,208.7163,90.945,0.257,68971331,0.105,0.878666667
2016/11/1,2016,11,35,Thailand,7,5253,210.9481649,7.6162,25.9914,95.2305,88.7265,0.3097,68971331,0.191,0.878666667
2016/12/1,2016,12,36,Thailand,7,3884,210.9481649,5.6313,24.5764,71.9396,82.3915,0.4517,68971331,0.214,0.878666667
2017/1/1,2017,1,37,Thailand,7,3425,92.6921361,4.9487,25.0163,81.4332,84.3111,0.4127,69209858,0.097,0.108666667
2017/2/1,2017,2,38,Thailand,7,2477,92.6921361,3.579,25.4948,14.7643,82.5416,0.4625,69209858,0.064,0.108666667
2017/3/1,2017,3,39,Thailand,7,2158,92.6921361,3.1181,27.6349,73.201,85.6378,0.4285,69209858,0.06,0.108666667
2017/4/1,2017,4,40,Thailand,7,2140,92.6921361,3.092,28.3839,91.2666,85.2812,0.4658,69209858,0.058,0.108666667
2017/5/1,2017,5,41,Thailand,7,3771,92.6921361,5.4486,27.885,262.0556,89.5259,0.3222,69209858,0.208,0.108666667
2017/6/1,2017,6,42,Thailand,7,7259,92.6921361,10.4884,27.6477,157.2781,88.4342,0.3508,69209858,0.202,0.108666667
2017/7/1,2017,7,43,Thailand,7,8581,92.6921361,12.3985,26.6629,272.4243,90.1502,0.284,69209858,0.389,0.108666667
2017/8/1,2017,8,44,Thailand,7,7708,92.6921361,11.1371,26.9746,224.094,90.3958,0.2831,69209858,0.396,0.108666667
2017/9/1,2017,9,45,Thailand,7,5121,92.6921361,7.3992,26.9593,217.3312,91.0489,0.2618,69209858,0.381,0.108666667
2017/10/1,2017,10,46,Thailand,7,4167,92.6921361,6.0208,26.1669,240.9411,90.8571,0.2534,69209858,0.37,0.108666667
2017/11/1,2017,11,47,Thailand,7,4179,92.6921361,6.0382,25.373,126.0249,86.198,0.3636,69209858,0.359,0.108666667
2017/12/1,2017,12,48,Thailand,7,2975,92.6921361,4.2985,23.6641,54.7031,83.1481,0.399,69209858,0.057,0.108666667
2018/1/1,2018,1,49,Thailand,7,2240,76.85465848,3.2263,24.5592,64.1933,87.1579,0.3186,69428524,-0.057,0.14
2018/2/1,2018,2,50,Thailand,7,1991,76.85465848,2.8677,24.99,29.3781,85.6532,0.3608,69428524,0.094,0.14
2018/3/1,2018,3,51,Thailand,7,2599,76.85465848,3.7434,27.1514,50.2241,86.1157,0.3988,69428524,0.07,0.14
2018/4/1,2018,4,52,Thailand,7,3100,76.85465848,4.465,27.5633,145.0474,86.4068,0.4089,69428524,0.127,0.14
2018/5/1,2018,5,53,Thailand,7,7293,76.85465848,10.5043,27.6334,181.1537,89.6549,0.3111,69428524,0.223,0.14
2018/6/1,2018,6,54,Thailand,7,13636,76.85465848,19.6403,27.5293,173.1025,87.4512,0.3802,69428524,0.102,0.14
2018/7/1,2018,7,55,Thailand,7,14114,76.85465848,20.3288,26.9714,243.5569,88.1887,0.3486,69428524,0.145,0.14
2018/8/1,2018,8,56,Thailand,7,12408,76.85465848,17.8716,26.5012,226.6722,89.2628,0.3074,69428524,0.161,0.14
2018/9/1,2018,9,57,Thailand,7,9042,76.85465848,13.0235,26.5838,244.1314,91.1261,0.2545,69428524,0.132,0.14
2018/10/1,2018,10,58,Thailand,7,7527,76.85465848,10.8414,26.4731,163.8018,90.3979,0.2717,69428524,0.226,0.14
2018/11/1,2018,11,59,Thailand,7,7247,76.85465848,10.4381,25.8999,63.7353,87.4059,0.3449,69428524,0.295,0.14
2018/12/1,2018,12,60,Thailand,7,5725,76.85465848,8.2459,25.487,61.1058,85.6278,0.3852,69428524,0.324,0.14
2019/1/1,2019,1,61,Thailand,7,5797,126.9146958,8.326,25.0507,38.6323,84.2706,0.4082,69625582,0.445,0.487666667
2019/2/1,2019,2,62,Thailand,7,4984,126.9146958,7.1583,27.0671,15.4617,86.2333,0.3975,69625582,0.423,0.487666667
2019/3/1,2019,3,63,Thailand,7,5369,126.9146958,7.7112,28.2909,29.4997,84.4125,0.4834,69625582,0.36,0.487666667
2019/4/1,2019,4,64,Thailand,7,4931,126.9146958,7.0822,29.7728,49.1301,83.1243,0.5712,69625582,0.577,0.487666667
2019/5/1,2019,5,65,Thailand,7,8350,126.9146958,11.9927,29.013,151.4371,84.1879,0.5254,69625582,0.526,0.487666667
2019/6/1,2019,6,66,Thailand,7,18697,126.9146958,26.8536,28.2586,155.7688,86.9157,0.411,69625582,0.607,0.487666667
2019/7/1,2019,7,67,Thailand,7,22413,126.9146958,32.1908,27.6922,137.4253,85.8061,0.4365,69625582,0.583,0.487666667
2019/8/1,2019,8,68,Thailand,7,18209,126.9146958,26.1527,26.7512,302.7416,89.0493,0.3182,69625582,0.576,0.487666667
2019/9/1,2019,9,69,Thailand,7,14367,126.9146958,20.6347,26.4655,232.9607,89.8947,0.2886,69625582,0.364,0.487666667
2019/10/1,2019,10,70,Thailand,7,12848,126.9146958,18.453,26.7974,108.1741,88.9773,0.3191,69625582,0.467,0.487666667
2019/11/1,2019,11,71,Thailand,7,10418,126.9146958,14.9629,25.6624,45.6904,85.2422,0.4034,69625582,0.507,0.487666667
2019/12/1,2019,12,72,Thailand,7,4774,126.9146958,6.8567,23.9414,14.3215,83.199,0.4043,69625582,0.551,0.487666667
2014/1/1,2014,1,1,Guatemala,8,227,75.10345239,1.483,17.2849,32.649,84.5896,0.2974,15306316,0.12,0.262666667
2014/2/1,2014,2,2,Guatemala,8,532,75.10345239,3.4757,18.9371,31.0159,85.3847,0.302,15306316,0.065,0.262666667
2014/3/1,2014,3,3,Guatemala,8,548,75.10345239,3.5802,20.0674,44.8669,85.7084,0.3065,15306316,0.118,0.262666667
2014/4/1,2014,4,4,Guatemala,8,500,75.10345239,3.2666,20.6223,84.4347,86.079,0.3071,15306316,0.26,0.262666667
2014/5/1,2014,5,5,Guatemala,8,743,75.10345239,4.8542,20.0617,322.6799,89.8148,0.2167,15306316,0.41,0.262666667
2014/6/1,2014,6,6,Guatemala,8,1107,75.10345239,7.2323,19.8999,337.5609,91.2599,0.1827,15306316,0.418,0.262666667
2014/7/1,2014,7,7,Guatemala,8,1485,75.10345239,9.7019,20.1729,119.7661,90.0063,0.2107,15306316,0.276,0.262666667
2014/8/1,2014,8,8,Guatemala,8,1583,75.10345239,10.3421,19.8437,177.9492,90.8476,0.1884,15306316,0.283,0.262666667
2014/9/1,2014,9,9,Guatemala,8,2964,75.10345239,19.3646,19.2237,383.3179,92.9089,0.1439,15306316,0.295,0.262666667
2014/10/1,2014,10,10,Guatemala,8,3293,75.10345239,21.514,18.8378,309.3819,91.8956,0.1618,15306316,0.42,0.262666667
2014/11/1,2014,11,11,Guatemala,8,3851,75.10345239,25.1595,17.8778,89.5274,88.9879,0.2156,15306316,0.383,0.262666667
2014/12/1,2014,12,12,Guatemala,8,2858,75.10345239,18.672,17.504,33.7041,86.7971,0.2549,15306316,0.37,0.262666667
2015/1/1,2015,1,13,Guatemala,8,1040,124.3277278,6.6806,17.6639,38.787,84.5386,0.3082,15567419,0.164,0.398333333
2015/2/1,2015,2,14,Guatemala,8,491,124.3277278,3.154,18.2352,31.1389,84.4862,0.316,15567419,0.151,0.398333333
2015/3/1,2015,3,15,Guatemala,8,849,124.3277278,5.4537,19.4115,63.8811,85.2079,0.3151,15567419,0.321,0.398333333
2015/4/1,2015,4,16,Guatemala,8,794,124.3277278,5.1004,20.9442,79.9299,87.7189,0.2769,15567419,0.388,0.398333333
2015/5/1,2015,5,17,Guatemala,8,1039,124.3277278,6.6742,20.4427,156.3987,89.5055,0.2297,15567419,0.486,0.398333333
2015/6/1,2015,6,18,Guatemala,8,4300,124.3277278,27.6218,20.2221,289.5904,90.7645,0.1969,15567419,0.553,0.398333333
2015/7/1,2015,7,19,Guatemala,8,1044,124.3277278,6.7063,20.0591,158.2304,91.2177,0.1844,15567419,0.561,0.398333333
2015/8/1,2015,8,20,Guatemala,8,2724,124.3277278,17.4981,20.2177,140.2765,91.7581,0.1742,15567419,0.682,0.398333333
2015/9/1,2015,9,21,Guatemala,8,2790,124.3277278,17.922,19.4738,351.3629,93.5516,0.134,15567419,0.724,0.398333333
2015/10/1,2015,10,22,Guatemala,8,2856,124.3277278,18.346,19.652,232.5022,92.5117,0.1569,15567419,0.851,0.398333333
2015/11/1,2015,11,23,Guatemala,8,862,124.3277278,5.5372,19.1849,172.8331,90.0512,0.2042,15567419,0.762,0.398333333
2015/12/1,2015,12,24,Guatemala,8,2060,124.3277278,13.2328,19.0284,51.721,88.3364,0.2429,15567419,0.898,0.398333333
2016/1/1,2016,1,25,Guatemala,8,606,111.7248657,3.8287,18.0845,31.1277,86.2628,0.2733,15827690,0.968,0.878666667
2016/2/1,2016,2,26,Guatemala,8,572,111.7248657,3.6139,17.8301,34.021,84.8611,0.3078,15827690,0.757,0.878666667
2016/3/1,2016,3,27,Guatemala,8,708,111.7248657,4.4732,20.4856,68.0705,86.9336,0.2921,15827690,0.997,0.878666667
2016/4/1,2016,4,28,Guatemala,8,266,111.7248657,1.6806,21.4047,71.8379,87.4335,0.2893,15827690,0.937,0.878666667
2016/5/1,2016,5,29,Guatemala,8,571,111.7248657,3.6076,21.5481,131.4972,89.2536,0.2466,15827690,0.702,0.878666667
2016/6/1,2016,6,30,Guatemala,8,834,111.7248657,5.2692,20.2002,318.9184,90.7087,0.1963,15827690,0.387,0.878666667
2016/7/1,2016,7,31,Guatemala,8,1155,111.7248657,7.2973,20.0542,165.0063,90.737,0.1937,15827690,0.261,0.878666667
2016/8/1,2016,8,32,Guatemala,8,1526,111.7248657,9.6413,19.9031,252.1221,91.9209,0.1674,15827690,0.379,0.878666667
2016/9/1,2016,9,33,Guatemala,8,940,111.7248657,5.939,19.5288,278.5979,92.2407,0.1588,15827690,0.111,0.878666667
2016/10/1,2016,10,34,Guatemala,8,743,111.7248657,4.6943,19.0987,138.1963,90.3635,0.1933,15827690,0.105,0.878666667
2016/11/1,2016,11,35,Guatemala,8,659,111.7248657,4.1636,18.2799,106.9914,89.3027,0.2102,15827690,0.191,0.878666667
2016/12/1,2016,12,36,Guatemala,8,262,111.7248657,1.6553,18.4055,58.5681,87.428,0.2496,15827690,0.214,0.878666667
2017/1/1,2017,1,37,Guatemala,8,162,53.33147119,1.007,17.5908,32.9356,84.8043,0.2902,16087418,0.097,0.108666667
2017/2/1,2017,2,38,Guatemala,8,294,53.33147119,1.8275,18.9426,32.3181,85.4761,0.2973,16087418,0.064,0.108666667
2017/3/1,2017,3,39,Guatemala,8,123,53.33147119,0.7646,19.0729,56.1819,84.3528,0.3268,16087418,0.06,0.108666667
2017/4/1,2017,4,40,Guatemala,8,299,53.33147119,1.8586,20.8218,56.0137,85.48,0.3255,16087418,0.058,0.108666667
2017/5/1,2017,5,41,Guatemala,8,354,53.33147119,2.2005,20.9876,232.2297,89.0819,0.2418,16087418,0.208,0.108666667
2017/6/1,2017,6,42,Guatemala,8,340,53.33147119,2.1135,20.081,392.4564,91.8227,0.1719,16087418,0.202,0.108666667
2017/7/1,2017,7,43,Guatemala,8,440,53.33147119,2.7351,19.9132,214.788,91.4924,0.1765,16087418,0.389,0.108666667
2017/8/1,2017,8,44,Guatemala,8,598,53.33147119,3.7172,19.8975,244.4865,91.8364,0.1692,16087418,0.396,0.108666667
2017/9/1,2017,9,45,Guatemala,8,619,53.33147119,3.8477,19.9,359.5166,93.3901,0.1384,16087418,0.381,0.108666667
2017/10/1,2017,10,46,Guatemala,8,549,53.33147119,3.4126,19.0453,267.4229,91.9401,0.1637,16087418,0.37,0.108666667
2017/11/1,2017,11,47,Guatemala,8,365,53.33147119,2.2689,18.1585,54.9689,88.2931,0.2297,16087418,0.359,0.108666667
2017/12/1,2017,12,48,Guatemala,8,217,53.33147119,1.3489,17.5478,34.8385,86.1683,0.2705,16087418,0.057,0.108666667
2018/1/1,2018,1,49,Guatemala,8,353,24.91283022,2.1594,16.675,60.8361,85.5876,0.2754,16346950,-0.057,0.14
2018/2/1,2018,2,50,Guatemala,8,331,24.91283022,2.0248,18.4221,29.7301,85.2884,0.2992,16346950,0.094,0.14
2018/3/1,2018,3,51,Guatemala,8,290,24.91283022,1.774,19.7949,30.7179,84.0506,0.3356,16346950,0.07,0.14
2018/4/1,2018,4,52,Guatemala,8,451,24.91283022,2.7589,20.2503,108.5794,86.1167,0.2976,16346950,0.127,0.14
2018/5/1,2018,5,53,Guatemala,8,557,24.91283022,3.4074,20.7661,240.8604,88.4837,0.2523,16346950,0.223,0.14
2018/6/1,2018,6,54,Guatemala,8,681,24.91283022,4.1659,19.8206,287.5371,91.0552,0.1859,16346950,0.102,0.14
2018/7/1,2018,7,55,Guatemala,8,957,24.91283022,5.8543,20.092,119.8732,90.0197,0.208,16346950,0.145,0.14
2018/8/1,2018,8,56,Guatemala,8,752,24.91283022,4.6002,19.6708,208.9487,91.2632,0.179,16346950,0.161,0.14
2018/9/1,2018,9,57,Guatemala,8,1000,24.91283022,6.1173,19.5637,255.0462,92.0352,0.1643,16346950,0.132,0.14
2018/10/1,2018,10,58,Guatemala,8,679,24.91283022,4.1537,19.1012,303.0174,91.6764,0.1684,16346950,0.226,0.14
2018/11/1,2018,11,59,Guatemala,8,504,24.91283022,3.0831,18.9192,56.4489,88.9098,0.2259,16346950,0.295,0.14
2018/12/1,2018,12,60,Guatemala,8,330,24.91283022,2.0187,17.7943,24.9,86.719,0.2598,16346950,0.324,0.14
2019/1/1,2019,1,61,Guatemala,8,767,39.60492479,4.6194,17.8034,32.8862,85.4987,0.2836,16604026,0.445,0.487666667
2019/2/1,2019,2,62,Guatemala,8,645,39.60492479,3.8846,19.384,20.8428,85.1373,0.312,16604026,0.423,0.487666667
2019/3/1,2019,3,63,Guatemala,8,675,39.60492479,4.0653,19.7616,28.2442,83.8065,0.3446,16604026,0.36,0.487666667
2019/4/1,2019,4,64,Guatemala,8,647,39.60492479,3.8966,20.8773,77.5983,85.3242,0.3274,16604026,0.577,0.487666667
2019/5/1,2019,5,65,Guatemala,8,1430,39.60492479,8.6124,21.1458,254.9226,88.8584,0.2511,16604026,0.526,0.487666667
2019/6/1,2019,6,66,Guatemala,8,2743,39.60492479,16.5201,20.9449,218.0782,90.7558,0.2037,16604026,0.607,0.487666667
2019/7/1,2019,7,67,Guatemala,8,8614,39.60492479,51.879,20.2921,123.2959,90.676,0.1968,16604026,0.583,0.487666667
2019/8/1,2019,8,68,Guatemala,8,13063,39.60492479,78.6737,20.449,193.7064,91.503,0.183,16604026,0.576,0.487666667
2019/9/1,2019,9,69,Guatemala,8,9344,39.60492479,56.2755,19.8239,275.4512,92.8113,0.1501,16604026,0.364,0.487666667
2019/10/1,2019,10,70,Guatemala,8,6682,39.60492479,40.2433,19.342,357.4147,92.7334,0.1492,16604026,0.467,0.487666667
2019/11/1,2019,11,71,Guatemala,8,3816,39.60492479,22.9824,18.7681,55.282,89.3879,0.2147,16604026,0.507,0.487666667
2019/12/1,2019,12,72,Guatemala,8,2018,39.60492479,12.1537,18.231,49.2494,87.7026,0.2456,16604026,0.551,0.487666667
2014/1/1,2014,1,1,Honduras,9,732,445.6542938,8.1737,19.6987,95.2935,90.3941,0.2104,8955589,0.12,0.262666667
2014/2/1,2014,2,2,Honduras,9,643,445.6542938,7.1799,21.547,33.6179,89.8634,0.2391,8955589,0.065,0.262666667
2014/3/1,2014,3,3,Honduras,9,964,445.6542938,10.7642,22.9666,52.1246,88.8634,0.2786,8955589,0.118,0.262666667
2014/4/1,2014,4,4,Honduras,9,831,445.6542938,9.2791,24.1345,42.9579,87.8053,0.3207,8955589,0.26,0.262666667
2014/5/1,2014,5,5,Honduras,9,1485,445.6542938,16.5818,23.4302,203.2026,89.8748,0.2517,8955589,0.41,0.262666667
2014/6/1,2014,6,6,Honduras,9,2945,445.6542938,32.8845,23.2907,197.2776,91.2514,0.2157,8955589,0.418,0.262666667
2014/7/1,2014,7,7,Honduras,9,5201,445.6542938,58.0755,23.4603,112.6295,90.7392,0.2392,8955589,0.276,0.262666667
2014/8/1,2014,8,8,Honduras,9,5572,445.6542938,62.2181,23.1227,161.3069,91.8032,0.2027,8955589,0.283,0.262666667
2014/9/1,2014,9,9,Honduras,9,5091,445.6542938,56.8472,22.4652,299.7475,93.9853,0.1409,8955589,0.295,0.262666667
2014/10/1,2014,10,10,Honduras,9,9167,445.6542938,102.3607,21.9349,313.5438,94.5682,0.1241,8955589,0.42,0.262666667
2014/11/1,2014,11,11,Honduras,9,7332,445.6542938,81.8707,20.3285,172.5151,92.8401,0.1563,8955589,0.383,0.262666667
2014/12/1,2014,12,12,Honduras,9,2997,445.6542938,33.4651,19.9887,78.3625,91.5957,0.186,8955589,0.37,0.262666667
2015/1/1,2015,1,13,Honduras,9,4302,477.3895691,47.2077,20.1404,80.4649,89.8975,0.2272,9112916,0.164,0.398333333
2015/2/1,2015,2,14,Honduras,9,3024,477.3895691,33.1837,20.6602,51.7873,89.4682,0.2411,9112916,0.151,0.398333333
2015/3/1,2015,3,15,Honduras,9,2783,477.3895691,30.5391,22.3995,55.2698,88.9296,0.2721,9112916,0.321,0.398333333
2015/4/1,2015,4,16,Honduras,9,5123,477.3895691,56.2169,24.3722,51.8148,89.3413,0.2838,9112916,0.388,0.398333333
2015/5/1,2015,5,17,Honduras,9,5683,477.3895691,62.362,23.8928,99.1215,89.5628,0.2715,9112916,0.486,0.398333333
2015/6/1,2015,6,18,Honduras,9,8343,477.3895691,91.5514,23.2059,308.449,91.6743,0.2068,9112916,0.553,0.398333333
2015/7/1,2015,7,19,Honduras,9,5154,477.3895691,56.5571,23.3326,107.7073,91.5517,0.2154,9112916,0.561,0.398333333
2015/8/1,2015,8,20,Honduras,9,3162,477.3895691,34.698,23.9465,96.39,92.404,0.2013,9112916,0.682,0.398333333
2015/9/1,2015,9,21,Honduras,9,1475,477.3895691,16.1858,23.1699,253.2858,94.4836,0.1356,9112916,0.724,0.398333333
2015/10/1,2015,10,22,Honduras,9,1701,477.3895691,18.6658,22.8229,214.1742,95.0243,0.119,9112916,0.851,0.398333333
2015/11/1,2015,11,23,Honduras,9,2074,477.3895691,22.7589,22.047,160.3052,93.573,0.1497,9112916,0.762,0.398333333
2015/12/1,2015,12,24,Honduras,9,2010,477.3895691,22.0566,21.75,85.247,92.5202,0.177,9112916,0.898,0.398333333
2016/1/1,2016,1,25,Honduras,9,3071,491.983675,33.1255,20.5782,43.4572,90.9654,0.2018,9270795,0.968,0.878666667
2016/2/1,2016,2,26,Honduras,9,2134,491.983675,23.0185,20.2348,77.4191,89.9223,0.2259,9270795,0.757,0.878666667
2016/3/1,2016,3,27,Honduras,9,1833,491.983675,19.7718,23.3386,83.4351,90.0806,0.2524,9270795,0.997,0.878666667
2016/4/1,2016,4,28,Honduras,9,2478,491.983675,26.7291,24.491,51.2956,89.4439,0.2814,9270795,0.937,0.878666667
2016/5/1,2016,5,29,Honduras,9,2755,491.983675,29.717,24.8866,93.5958,90.6814,0.2472,9270795,0.702,0.878666667
2016/6/1,2016,6,30,Honduras,9,3152,491.983675,33.9992,23.3919,244.997,91.3727,0.213,9270795,0.387,0.878666667
2016/7/1,2016,7,31,Honduras,9,2348,491.983675,25.3268,23.3068,146.5817,91.1611,0.2211,9270795,0.261,0.878666667
2016/8/1,2016,8,32,Honduras,9,1109,491.983675,11.9623,23.3476,221.7017,92.9873,0.1741,9270795,0.379,0.878666667
2016/9/1,2016,9,33,Honduras,9,1439,491.983675,15.5219,22.8929,200.0635,93.9488,0.1458,9270795,0.111,0.878666667
2016/10/1,2016,10,34,Honduras,9,1337,491.983675,14.4216,21.9709,190.0099,94.0425,0.1364,9270795,0.105,0.878666667
2016/11/1,2016,11,35,Honduras,9,693,491.983675,7.4751,20.9086,172.9029,93.4698,0.1447,9270795,0.191,0.878666667
2016/12/1,2016,12,36,Honduras,9,610,491.983675,6.5798,21.1853,101.0773,92.4035,0.1743,9270795,0.214,0.878666667
2017/1/1,2017,1,37,Honduras,9,499,247.6702643,5.2922,20.3467,66.3468,90.6604,0.2063,9429013,0.097,0.108666667
2017/2/1,2017,2,38,Honduras,9,397,247.6702643,4.2104,21.7924,26.3285,89.6459,0.2429,9429013,0.064,0.108666667
2017/3/1,2017,3,39,Honduras,9,385,247.6702643,4.0831,21.9938,61.0803,88.3073,0.283,9429013,0.06,0.108666667
2017/4/1,2017,4,40,Honduras,9,394,247.6702643,4.1786,24.0926,68.3835,88.5915,0.3003,9429013,0.058,0.108666667
2017/5/1,2017,5,41,Honduras,9,559,247.6702643,5.9285,24.0724,196.5567,90.5352,0.2418,9429013,0.208,0.108666667
2017/6/1,2017,6,42,Honduras,9,853,247.6702643,9.0465,23.532,346.8118,92.1478,0.1952,9429013,0.202,0.108666667
2017/7/1,2017,7,43,Honduras,9,648,247.6702643,6.8724,22.898,190.7883,92.1516,0.1908,9429013,0.389,0.108666667
2017/8/1,2017,8,44,Honduras,9,474,247.6702643,5.027,23.0436,186.7865,93.7099,0.1524,9429013,0.396,0.108666667
2017/9/1,2017,9,45,Honduras,9,331,247.6702643,3.5104,23.2742,276.0458,94.5497,0.1328,9429013,0.381,0.108666667
2017/10/1,2017,10,46,Honduras,9,325,247.6702643,3.4468,21.8059,425.0585,94.5647,0.1236,9429013,0.37,0.108666667
2017/11/1,2017,11,47,Honduras,9,191,247.6702643,2.0257,20.4618,104.5794,92.7161,0.1585,9429013,0.359,0.108666667
2017/12/1,2017,12,48,Honduras,9,198,247.6702643,2.0999,19.9074,90.1061,91.1876,0.1926,9429013,0.057,0.108666667
2018/1/1,2018,1,49,Honduras,9,233,55.32920933,2.4302,19.1355,125.3424,90.5077,0.202,9587522,-0.057,0.14
2018/2/1,2018,2,50,Honduras,9,430,55.32920933,4.485,21.0382,35.634,89.8247,0.2356,9587522,0.094,0.14
2018/3/1,2018,3,51,Honduras,9,738,55.32920933,7.6975,22.5586,22.7929,88.3603,0.2871,9587522,0.07,0.14
2018/4/1,2018,4,52,Honduras,9,973,55.32920933,10.1486,23.3747,76.4059,88.4151,0.2911,9587522,0.127,0.14
2018/5/1,2018,5,53,Honduras,9,877,55.32920933,9.1473,23.619,241.2465,90.6599,0.2326,9587522,0.223,0.14
2018/6/1,2018,6,54,Honduras,9,793,55.32920933,8.2712,22.9956,205.7799,91.3317,0.2096,9587522,0.102,0.14
2018/7/1,2018,7,55,Honduras,9,493,55.32920933,5.1421,23.2954,97.7596,91.1405,0.2232,9587522,0.145,0.14
2018/8/1,2018,8,56,Honduras,9,315,55.32920933,3.2855,22.8026,136.6216,92.0999,0.1947,9587522,0.161,0.14
2018/9/1,2018,9,57,Honduras,9,571,55.32920933,5.9557,22.7951,199.3747,93.1647,0.1636,9587522,0.132,0.14
2018/10/1,2018,10,58,Honduras,9,675,55.32920933,7.0404,22.0245,290.1556,93.7461,0.144,9587522,0.226,0.14
2018/11/1,2018,11,59,Honduras,9,964,55.32920933,10.0547,21.5937,63.6056,92.4355,0.1756,9587522,0.295,0.14
2018/12/1,2018,12,60,Honduras,9,986,55.32920933,10.2842,20.3367,59.0216,91.0102,0.1995,9587522,0.324,0.14
2019/1/1,2019,1,61,Honduras,9,1513,82.83682866,15.5241,20.3251,63.1426,90.3166,0.2169,9746117,0.445,0.487666667
2019/2/1,2019,2,62,Honduras,9,1916,82.83682866,19.6591,22.1291,21.2731,89.0504,0.2638,9746117,0.423,0.487666667
2019/3/1,2019,3,63,Honduras,9,3261,82.83682866,33.4595,22.5819,17.2741,87.3484,0.3158,9746117,0.36,0.487666667
2019/4/1,2019,4,64,Honduras,9,1769,82.83682866,18.1508,24.1068,58.7716,87.5881,0.3254,9746117,0.577,0.487666667
2019/5/1,2019,5,65,Honduras,9,4467,82.83682866,45.8336,24.4184,251.5789,89.6559,0.2718,9746117,0.526,0.487666667
2019/6/1,2019,6,66,Honduras,9,11948,82.83682866,122.5924,24.2126,132.6991,90.8931,0.2363,9746117,0.607,0.487666667
2019/7/1,2019,7,67,Honduras,9,20557,82.83682866,210.925,23.5925,78.0955,91.271,0.2224,9746117,0.583,0.487666667
